EPISODE,TITLE,RELEASE_DATE,Apple frame,Aurora borealis,Barn,Beach,Boat,Bridge,Building,Bushes,Cabin,Cactus,Circle frame,Cirrus clouds,Cliff,Clouds,Coniferous tree,Cumulis clouds,Decidious tree,Diane andre,Dock,Double oval frame,Farm,Fence,Fire,Florida frame,Flowers,Fog,Framed,Grass,Guest,Half circle frame,Half oval frame,Hills,Lake,Lakes,Lighthouse,Mill,Moon,At least one mountain,At least two mountains,Nighttime,Ocean,Oval frame,Palm trees,Path,Person,Portrait,Rectangle 3d frame,Rectangular frame,River or stream,Rocks,Seashell frame,Snow,Snow-covered mountain,Split frame,Steve ross,Man-made structure,Sun,Tomb frame,At least one tree,At least two trees,Triple frame,Waterfall,Waves,Windmill,Window frame,Winter setting,Wood framed,painting_index,season,episode,num_colors,youtube_src,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson,alizarin crimson,bright red,burnt umber,cadmium yellow,dark sienna,indian yellow,indian red,liquid black,liquid clear,black gesso,midnight black,phthalo blue,phthalo green,prussian blue,sap green,titanium white,van dyke brown,yellow ochre,img_url,week_number,year
S12E03,"""SECLUDED MOUNTAIN""",5/13/87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,139,12,3,13,https://www.youtube.com/embed/3PZabdohLso,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.424278434,0.365562515,0,0.260163231,0.48539682,0.266574822,0,0,0,0,0.595214219,0.426103938,0.597918975,0.455822901,0.51530946,0.164690813,0.554805028,0.371650703,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting139.png,20,1987
S12E04,"""BRIGHT AUTUMN TREES""",5/20/87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,140,12,4,13,https://www.youtube.com/embed/aR-C3h5zURM,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0.509424405,0.415300087,0,0.284016861,0.595259917,0.32233185,0,0.64788892,0,0,0.657140258,0,0.673593952,0.363498303,0.631615437,0.10020532,0.666000246,0.443490754,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting140.png,21,1987
S12E05,"""BLACK SEASCAPE""",5/27/87,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141,12,5,9,https://www.youtube.com/embed/P_aCan4cBwc,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0.314825146,0,0.197044663,0.495178585,0,0,0,0,0.61778384,0.637935693,0.406897126,0.665783691,0,0,0.074074821,0.599273933,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting141.png,22,1987
S12E06,"""STEEP MOUNTAINS""",6/3/87,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,142,12,6,12,https://www.youtube.com/embed/fRK8_ioYWw4,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.438558042,0.412625368,0,0.325435335,0.447057707,0.310175142,0,0,0,0,0.522918346,0.394721166,0,0.421795285,0.43610835,0.272329821,0.463166817,0.402966129,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting142.png,23,1987
S12E07,"""QUIET MOUNTAIN RIVER""",6/10/87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,143,12,7,12,https://www.youtube.com/embed/Leiw-FtADZc,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.410107487,0.387296264,0,0.31676923,0.438135384,0.29010216,0,0,0,0,0.523155256,0.358675692,0,0.387564608,0.448553628,0.274694046,0.480632318,0.374984896,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting143.png,24,1987
S12E08,"""EVENING WATERFALL""",6/17/87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,144,12,8,11,https://www.youtube.com/embed/PutvF_P4588,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0.315172096,0,0.184161061,0.583492472,0.239598415,0,0,0,0.768154267,0.660651588,0.300563198,0,0,0.671048412,0.037172706,0.714955506,0.360647502,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting144.png,25,1987
S12E09,"""TROPICAL SEASCAPE""",6/24/87,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145,12,9,12,https://www.youtube.com/embed/RrBsbqO9aqI,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0.326004479,0.35648107,0,0.323045984,0.307453063,0.254511302,0,0,0.294127245,0,0.42859573,0.429649363,0,0.455244038,0,0.343563115,0.329636388,0.314106645,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting145.png,26,1987
S12E10,"""MOUNTAIN AT SUNSET""",7/1/87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,146,12,10,13,https://www.youtube.com/embed/HCsCatvigtw,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0.50945701,0.449530665,0,0.343430138,0.566706583,0.359768547,0,0,0.10648797,0,0.569778844,0.309417306,0,0.341874409,0.584361508,0.138496966,0.602856184,0.461776079,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting146.png,27,1987
S12E11,"""SOFT MOUNTAIN GLOW""",7/8/87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,147,12,11,12,https://www.youtube.com/embed/gOGJYHWjXgE,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.504025324,0.469871807,0,0.361925771,0.514348309,0.355663091,0,0,0,0,0.626267654,0.378284316,0,0.415659708,0.502553088,0.197192874,0.538677911,0.462132794,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting147.png,28,1987
S12E12,"""MOUNTAIN IN AN OVAL""",7/15/87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,148,12,12,11,https://www.youtube.com/embed/1jRPshs27H8,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.340109157,0.366483266,0,0.335147986,0.32971544,0.264706633,0,0,0,0,0.435473409,0.403359618,0,0,0.326480948,0.390826757,0.355332169,0.325923091,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting148.png,29,1987
S12E13,"""WINTER MOUNTAIN""",7/22/87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,149,12,13,7,https://www.youtube.com/embed/46vI20697HI,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0.292259204,0.309402404,0,0,0,0,0,0,0,0,0.416849012,0.487965825,0,0.504339124,0,0.350617929,0.329039471,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting149.png,30,1987
S13E01,"""ROLLING HILLS""",9/2/87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,124,13,1,12,https://www.youtube.com/embed/H4GyGrT7lEQ,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.507048944,0.52990431,0,0.460819645,0.454832948,0.410902454,0,0,0,0,0.527630447,0.36992706,0,0.406132942,0.407679972,0.27098279,0.4318937,0.49282931,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting124.png,36,1987
S13E02,"""FROZEN SOLITUDE""",9/9/87,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,125,13,2,5,https://www.youtube.com/embed/kNZssD9zWlw,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.265268438,0,0,0,0,0,0.420490445,0,0,0.578482511,0,0.382676948,0.275290437,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting125.png,37,1987
S13E03,"""MEADOW BROOK""",9/16/87,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,126,13,3,13,https://www.youtube.com/embed/06W8GsWj2Yg,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.352455492,0.358028039,0,0.302884974,0.341318603,0.254606636,0,0,0,0,0.466791043,0.431276077,0.422819183,0.452313026,0.323911215,0.380586814,0.35487269,0.328951405,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting126.png,38,1987
S13E04,"""EVENING AT SUNSET""",9/23/87,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,127,13,4,12,https://www.youtube.com/embed/7ZUQTXuDPaI,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.617881841,0.483155184,0,0.318735472,0.70367263,0.40143877,0,0,0,0.654696771,0.668189413,0.265897782,0,0,0.706630635,0.062733421,0.725342107,0.54074847,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting127.png,39,1987
S13E05,"""MOUNTAIN VIEW""",9/30/87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,128,13,5,11,https://www.youtube.com/embed/dJfnAyDLwPY,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.469529754,0.480959449,0,0.398600188,0.436585945,0.355116178,0,0,0,0,0.564420975,0.450702578,0,0,0.40243961,0.262573846,0.434536561,0.446069239,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting128.png,40,1987
S13E06,"""HIDDEN CREEK""",10/7/87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,129,13,6,10,https://www.youtube.com/embed/KmoRz01bm0Y,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0.274686269,0.530753252,0.288878396,0,0,0,0.592288485,0.659663332,0.379231542,0,0,0.565960497,0.147420527,0.611351215,0.402126324,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting129.png,41,1987
S13E07,"""PEACEFUL HAVEN""",10/14/87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,130,13,7,13,https://www.youtube.com/embed/j20pZ96E_CE,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.259597761,0.292152739,0,0.261468292,0.234436003,0.194504533,0,0,0,0,0.359035585,0.457819153,0.313172574,0.468303106,0.219100375,0.438883324,0.24512441,0.249476448,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting130.png,42,1987
S13E08,"""MOUNTAIN EXHIBITION""",10/21/87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,131,13,8,10,https://www.youtube.com/embed/bgI3_1quJ18,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.402414032,0,0,0.276535406,0.433181215,0.260744148,0,0,0,0,0.595430066,0.483183213,0,0,0.444182783,0.215269925,0.487953883,0.359479403,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting131.png,43,1987
S13E09,"""EMERALD WATERS""",10/28/87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,132,13,9,9,https://www.youtube.com/embed/lLunPQBzW6g,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0.22070151,0.6378257,0,0,0,0,0.773717991,0.664924606,0,0,0.289365663,0.709852896,0.035499508,0.746001182,0.418097977,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting132.png,44,1987
S13E10,"""MOUNTAIN SUMMIT""",11/4/87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,133,13,10,12,https://www.youtube.com/embed/kasGRkfkiPM,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.367306716,0.350781983,0,0.272897754,0.379070153,0.247495213,0,0,0,0,0.515934519,0.448054063,0,0.470770626,0.378239133,0.27299613,0.413882151,0.333765858,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting133.png,45,1987
S13E11,"""CABIN HIDEAWAY""",11/11/87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,134,13,11,10,https://www.youtube.com/embed/NjTlW2NL1Lo,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.3458882,0.363675787,0,0.30186946,0.328092301,0,0,0,0,0,0.460965311,0.524680854,0,0.545255945,0,0.303010274,0.343057911,0.326063967,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting134.png,46,1987
S13E12,"""OVAL ESSENCE""",11/18/87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,135,13,12,8,https://www.youtube.com/embed/q7WXF_BSEXw,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0.349635026,0,0,0.24637365,0.404764626,0,0,0,0,0,0.514896107,0.383484465,0.527713452,0,0,0.256162272,0.479522185,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting135.png,47,1987
S13E12,"""OVAL ESSENCE""",11/18/87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,136,13,12,12,https://www.youtube.com/embed/9-ATP8xyDM0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.427490429,0.401015041,0,0.312709271,0.449482327,0.292688631,0,0,0,0,0.582532132,0.42041787,0,0.450861689,0.452514864,0.226539484,0.492501622,0.38821724,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting136.png,47,1987
S14E01,"""DISTANT MOUNTAINS""",12/30/87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,111,14,1,13,https://www.youtube.com/embed/GpA9UM7QGag,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.358822579,0.347897951,0,0.276105099,0.366084995,0.24452203,0,0,0,0,0.519439507,0.41899774,0.486695635,0.444757542,0.362807904,0.320930549,0.400006006,0.327523489,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting111.png,53,1987
S14E02,"""MEADOW BROOK SURPRISE""",1/6/88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,112,14,2,12,https://www.youtube.com/embed/Ov5oIHTAa10,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.339612051,0.400268139,0,0.367281818,0.279043409,0.281433362,0,0,0,0,0.406021759,0.4457008,0,0.472184322,0.242921665,0.445301672,0.268197988,0.339366309,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting112.png,1,1988
S14E03,"""MOUNTAIN MOONLIGHT OVAL""",1/13/88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,113,14,3,12,https://www.youtube.com/embed/CigXQtT6BPM,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.345529114,0,0,0.238085862,0.39272418,0.221739387,0,0,0,0.442491967,0.508378346,0.341471506,0,0.366835224,0.419589396,0.314096374,0.456122802,0.30499175,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting113.png,2,1988
S14E04,"""SNOWY SOLITUDE""",1/20/88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,114,14,4,7,https://www.youtube.com/embed/1ZriQGhSFTM,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0.212448096,0,0,0,0.148335415,0,0,0,0,0,0.241239982,0.392239457,0,0,0,0.646180908,0.134282153,0.226975994,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting114.png,3,1988
S14E05,"""MOUNTAIN RIVER""",1/27/88,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,115,14,5,13,https://www.youtube.com/embed/CnMLKAGi0yM,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.329497049,0.359688986,0,0.313605523,0.301461548,0.249171075,0,0,0,0,0.442322306,0.455226702,0.392796317,0.480001111,0.282775562,0.396391372,0.313552028,0.31586109,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting115.png,4,1988
S14E06,"""GRACEFUL MOUNTAINS""",2/3/88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,116,14,6,12,https://www.youtube.com/embed/0uVe8T-vVVg,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.354776065,0.374540278,0,0.312872184,0.32979161,0.259333626,0,0,0,0,0.480779894,0.491226403,0,0.516291984,0.3091715,0.342160987,0.342128452,0.335594436,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting116.png,5,1988
S14E07,"""WINDY WAVES""",2/10/88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117,14,7,14,https://www.youtube.com/embed/y6GVVjG4HMg,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.359706882,0.372165295,0,0.316810798,0.346200224,0.262672819,0,0.309459907,0,0,0.49582623,0.421604215,0.447259599,0.450694362,0.332466133,0.390176318,0.366241566,0.33770773,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting117.png,6,1988
S14E09,"""RIVERSIDE ESCAPE OVAL""",2/24/88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,118,14,9,11,https://www.youtube.com/embed/e63Cgln6Yag,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0.262149225,0.340573246,0,0.372000131,0.207832879,0.254294876,0,0,0,0,0.286593453,0.316946682,0,0.335490712,0,0.541480882,0.200920151,0.275465448,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting118.png,8,1988
S14E09,"""RIVERSIDE ESCAPE OVAL""",2/24/88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,119,14,9,13,https://www.youtube.com/embed/d83REwSGfGo,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.348796056,0.36693913,0,0.314948935,0.319574624,0.26222196,0,0,0,0,0.439246684,0.405476616,0.383435318,0.428682888,0.292714635,0.413780754,0.319375777,0.331931814,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting119.png,8,1988
S14E11,"""SHADOW POND""",3/9/88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,121,14,11,13,https://www.youtube.com/embed/BQWJ3kqonpA,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.431445871,0.425638934,0,0.343283952,0.420662498,0.312539245,0,0,0,0.364885454,0.561020904,0.401150258,0,0.434549996,0.401593632,0.281281953,0.436979284,0.402062904,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting121.png,10,1988
S14E12,"""MISTY FOREST OVAL""",3/16/88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,122,14,12,12,https://www.youtube.com/embed/ddU9vQvSpw8,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.355664114,0.321907881,0,0.254243668,0.395145339,0.235760832,0,0,0,0.420276844,0.495544219,0.311373806,0,0,0.413278043,0.349693041,0.446572778,0.317158301,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting122.png,11,1988
S14E13,"""NATURAL WONDER""",3/23/88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,123,14,13,11,https://www.youtube.com/embed/knOutsaiKfU,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.3639874,0,0,0.300747459,0.34240454,0.257024582,0,0,0,0,0.507040945,0.492068752,0,0.517085451,0.320907365,0.31550001,0.354939918,0.339863993,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting123.png,12,1988
